,id_street,number,original_n,source,author,date,cord,first_day,first_month,first_year,last_day,last_month,last_year
44,13,32.0,32,"Livro de Emplacamento, n.27, p.123; n.8, p.118",Cintia,8/10/2018,(-46.6321113249887 -23.5493910932161),5.0,9.0,1908.0,6.0,5.0,1939.0
45,13,18.0,18,"Livro de Emplacamento, n.27, p.123; n.8, p.118",Cintia,8/10/2018,(-46.6321113249887 -23.5493910932161),4.0,9.0,1908.0,6.0,5.0,1939.0
46,13,200.0,200,"Livro de Emplacamento, n.27, p.123; n.8, p.118",Cintia,8/10/2018,(-46.631177055088 -23.549293426093),6.0,5.0,1940.0,,,
47,13,210.0,210,"Livro de Emplacamento, n.27, p.123; n.8, p.118",Cintia,8/10/2018,(-46.631177055088 -23.549293426093),5.0,5.0,1940.0,6.0,5.0,1939.0
48,13,47.0,47,"Livro de Emplacamento, n.27, p.123; n.8, p.118",Cintia,8/10/2018,(-46.6326661598483 -23.5494480066549),6.0,5.0,1940.0,,,
49,13,7.0,7,"Livro de Emplacamento, n.27, p.123; n.8, p.118",Cintia,8/10/2018,(-46.6326661598483 -23.5494480066549),5.0,9.0,1908.0,6.0,5.0,1939.0
50,13,5.0,5 tinta,"Livro de Emplacamento, n.27, p.123; n.8, p.118",Cintia,8/10/2018,(-46.6326661598483 -23.5494480066549),4.0,9.0,1908.0,6.0,5.0,1939.0
51,13,67.0,67,"Livro de Emplacamento, n.27, p.123; n.8, p.118",Cintia,8/10/2018,(-46.6324714809502 -23.5494280370272),6.0,5.0,1940.0,,,
52,13,11.0,11,"Livro de Emplacamento, n.27, p.123; n.8, p.118",Cintia,8/10/2018,(-46.6324714809502 -23.5494280370272),5.0,9.0,1908.0,6.0,5.0,1939.0
53,13,93.0,93,"Livro de Emplacamento, n.27, p.123; n.8, p.118",Cintia,8/10/2018,(-46.6322183983827 -23.5494020765113),6.0,5.0,1940.0,,,
54,13,19.0,19,"Livro de Emplacamento, n.27, p.123; n.8, p.118",Cintia,8/10/2018,(-46.6322183983827 -23.5494020765113),5.0,9.0,1908.0,6.0,5.0,1939.0
55,14,21.0,21,"Livro de Emplacamento, n.26, p.356",Cintia,8/10/2018,(-46.6342700399113 -23.5530154254068),7.0,12.0,1939.0,,,
56,14,3.0,3,"Livro de Emplacamento, n.21, p.356; n.7, p.51",Cintia,8/10/2018,(-46.6342700399113 -23.5530154254068),8.0,2.0,1909.0,7.0,12.0,1938.0
57,14,1.1,1B Tinta,"Livro de Emplacamento, n.21, p.356; n.7, p.51",Cintia,8/10/2018,(-46.6342700399113 -23.5530154254068),7.0,2.0,1909.0,7.0,12.0,1938.0
58,14,109.0,109,"Livro de Emplacamento, n.21, p.356; n.7, p.51",Cintia,8/10/2018,(-46.6339110708503 -23.5523002874585),7.0,12.0,1939.0,,,
59,14,23.0,23,"Livro de Emplacamento, n.21, p.356; n.7, p.51",Cintia,8/10/2018,(-46.6339110708503 -23.5523002874585),8.0,2.0,1909.0,7.0,12.0,1938.0
60,14,7.0,7,"Livro de Emplacamento, n.21, p.356; n.7, p.51",Cintia,8/10/2018,(-46.6339110708503 -23.5523002874585),7.0,2.0,1909.0,7.0,12.0,1938.0
61,14,357.0,357,"Livro de Emplacamento, n.21, p.356; n.7, p.51",Cintia,8/10/2018,(-46.6328948444996 -23.5502872402467),7.0,12.0,1939.0,,,
62,14,55.0,55,"Livro de Emplacamento, n.21, p.357; n.7, p.51",Cintia,8/10/2018,(-46.6328948444996 -23.5502872402467),8.0,2.0,1909.0,7.0,12.0,1938.0
63,14,35.0,35,"Livro de Emplacamento, n.21, p.356; n.7, p.51",Cintia,8/10/2018,(-46.6328948444996 -23.5502872402467),7.0,2.0,1909.0,7.0,12.0,1938.0
64,14,98.0,98,"Livro de Emplacamento, n.21, p.357; n.7, p.51",Cintia,8/10/2018,(-46.633955941983 -23.552389679702),7.0,12.0,1939.0,,,
65,14,16.0,16,"Livro de Emplacamento, n.21, p.357; n.7, p.51",Cintia,8/10/2018,(-46.633955941983 -23.552389679702),8.0,2.0,1909.0,7.0,12.0,1938.0
66,14,8.0,8,"Livro de Emplacamento, n.21, p.357; n.7, p.51",Cintia,8/10/2018,(-46.633955941983 -23.552389679702),7.0,2.0,1909.0,7.0,12.0,1938.0
67,14,224.0,224,"Livro de Emplacamento, n.21, p.357; n.7, p.51",Cintia,8/10/2018,(-46.6334377820526 -23.5513678469924),7.0,12.0,1939.0,,,
68,14,50.0,50,"Livro de Emplacamento, n.21, p.357; n.7, p.51",Cintia,8/10/2018,(-46.6334377820526 -23.5513678469924),8.0,2.0,1909.0,7.0,12.0,1938.0
69,14,40.0,40,"Livro de Emplacamento, n.21, p.357; n.7, p.51",Cintia,8/10/2018,(-46.6334377820526 -23.5513678469924),7.0,2.0,1909.0,7.0,12.0,1938.0
70,14,360.0,360,"Livro de Emplacamento, n.21, p.357; n.7, p.51",Cintia,8/10/2018,(-46.632882746913 -23.5502627907741),7.0,12.0,1939.0,,,
71,14,84.0,84,"Livro de Emplacamento, n.21, p.357; n.7, p.51",Cintia,8/10/2018,(-46.632882746913 -23.5502627907741),6.0,12.0,1939.0,7.0,12.0,1938.0
72,14,348.0,348,"Livro de Emplacamento, n.21, p.357; n.7, p.51",Cintia,8/10/2018,(-46.6329311372593 -23.5503605886645),7.0,12.0,1939.0,,,
73,14,80.0,80,"Livro de Emplacamento, n.21, p.357; n.7, p.51",Cintia,8/10/2018,(-46.6329311372593 -23.5503605886645),8.0,2.0,1909.0,7.0,12.0,1938.0
74,16,41.0,41,"Livro de Emplacamento, n.26, p.199",Cintia,8/10/2018,(-46.6345345441397 -23.5480700675813),13.0,9.0,1939.0,,,
75,16,5.0,5,"Livro de Emplacamento, n.26, p.199,; n.13,p.31",Cintia,8/10/2018,(-46.6345345441397 -23.5480700675813),16.0,7.0,1928.0,13.0,9.0,1938.0
76,16,7.0,7,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6345345441397 -23.5480700675813),21.0,6.0,1912.0,13.0,9.0,1938.0
77,16,121.0,121,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6347419713372 -23.5473767762024),13.0,9.0,1939.0,,,
78,16,17.0,17,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6347419713372 -23.5473767762024),16.0,7.0,1928.0,13.0,9.0,1938.0
79,16,19.0,19,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6347419713372 -23.5473767762024),15.0,7.0,1928.0,13.0,9.0,1938.0
80,16,221.0,221,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6350018109436 -23.5465088652647),13.0,9.0,1939.0,,,
81,16,31.1,31A,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6350018109436 -23.5465088652647),16.0,7.0,1928.0,13.0,9.0,1938.0
82,16,43.0,43 E/T,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6350018109436 -23.5465088652647),21.0,6.0,1912.0,13.0,9.0,1938.0
83,16,18.0,18,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6345032713101 -23.5482747197671),13.0,9.0,1939.0,,,
84,16,2.4,2B,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6345032713101 -23.5482747197671),16.0,7.0,1928.0,13.0,9.0,1938.0
85,16,8.1,8A E/T,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6345032713101 -23.5482747197671),15.0,7.0,1928.0,13.0,9.0,1938.0
86,16,112.0,112,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6347186232846 -23.5474548994171),13.0,9.0,1939.0,,,
87,16,12.0,12,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6347186232846 -23.5474548994171),16.0,7.0,1928.0,13.0,9.0,1938.0
88,16,24.0,24,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6347186232846 -23.5474548994171),21.0,6.0,1912.0,13.0,9.0,1938.0
89,16,218.0,218,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6349940036105 -23.5465348989569),13.0,9.0,1939.0,,,
90,16,26.0,26 sob,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6349940036105 -23.5465348989569),16.0,7.0,1928.0,13.0,9.0,1938.0
91,16,44.0,44 E/S,"Livro de Emplacamento, n.26, p.199,; n.13,p.31; n.1, p.44",Cintia,8/10/2018,(-46.6349940036105 -23.5465348989569),15.0,7.0,1928.0,13.0,9.0,1938.0
92,17,19.0,19,"Livro de Emplacamento n.21, p.343; n.13,p.85; n.3, p.30",Cintia,8/10/2018,(-46.6348556155801 -23.5463735632104),6.0,11.0,1936.0,,,
93,17,1.0,1,"Livro de Emplacamento n.21, p.343; n.13,p.85; n.3, p.30",Cintia,8/10/2018,(-46.6348556155801 -23.5463735632104),16.0,6.0,1928.0,6.0,11.0,1935.0
94,17,1.0,1 E/T Tinta,"Livro de Emplacamento n.21, p.343; n.13,p.85; n.3, p.30",Cintia,8/10/2018,(-46.6348556155801 -23.5463735632104),15.0,6.0,1928.0,6.0,11.0,1935.0
95,17,39.0,39,"Livro de Emplacamento n.21, p.343; n.13,p.85; n.3, p.30",Cintia,8/10/2018,(-46.6346613425773 -23.5463506753144),6.0,11.0,1936.0,,,
96,17,3.0,3 sob,"Livro de Emplacamento n.21, p.343; n.13,p.85; n.3, p.30",Cintia,8/10/2018,(-46.6346613425773 -23.5463506753144),16.0,6.0,1928.0,6.0,11.0,1935.0
97,17,9.0,9 E/S,"Livro de Emplacamento n.21, p.343; n.13,p.85; n.3, p.30",Cintia,8/10/2018,(-46.6346613425773 -23.5463506753144),15.0,6.0,1928.0,6.0,11.0,1935.0
98,17,14.0,14,"Livro de Emplacamento n.21, p.343; n.13,p.85; n.3, p.30",Cintia,8/10/2018,(-46.6349041739918 -23.5463793679878),6.0,11.0,1936.0,,,
99,17,2.0,2,"Livro de Emplacamento n.21, p.343; n.13,p.85; n.3, p.30",Cintia,8/10/2018,(-46.6349041739918 -23.5463793679878),16.0,6.0,1928.0,6.0,11.0,1935.0
100,17,2.0,2 E/T,"Livro de Emplacamento n.21, p.343; n.13,p.85; n.3, p.30",Cintia,8/10/2018,(-46.6349041739918 -23.5463793679878),15.0,6.0,1928.0,6.0,11.0,1935.0
101,17,58.0,58,"Livro de Emplacamento n.21, p.343; n.13,p.85; n.3, p.30",Cintia,8/10/2018,(-46.634476800956 -23.5463287820719),6.0,11.0,1936.0,,,
102,17,6.0,6,"Livro de Emplacamento n.21, p.343; n.13,p.85; n.3, p.30",Cintia,8/10/2018,(-46.634476800956 -23.5463287820719),16.0,6.0,1928.0,6.0,11.0,1935.0
103,17,10.0,10 E/T,"Livro de Emplacamento n.21, p.343; n.13,p.85; n.3, p.30",Cintia,8/10/2018,(-46.634476800956 -23.5463287820719),15.0,6.0,1928.0,6.0,11.0,1935.0
104,19,63.0,63,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6353470691871 -23.5477193766243),2.0,1.0,1935.0,,,
105,19,1.0,1,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6353470691871 -23.5477193766243),22.0,6.0,1928.0,2.0,1.0,1934.0
106,19,1.0,1 E/T,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6353470691871 -23.5477193766243),21.0,6.0,1928.0,2.0,1.0,1934.0
107,19,113.0,113,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6348627046947 -23.5476668214746),2.0,1.0,1935.0,,,
108,19,13.0,13 s°,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6348627046947 -23.5476668214746),22.0,6.0,1928.0,2.0,1.0,1934.0
109,19,13.0,13 E/S,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6348627046947 -23.5476668214746),21.0,6.0,1928.0,2.0,1.0,1934.0
110,19,161.0,161,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6344077505914 -23.5475658588863),2.0,1.0,1935.0,,,
111,19,23.0,23,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6344077505914 -23.5475658588863),22.0,6.0,1928.0,2.0,1.0,1934.0
112,19,23.0,23 tinta,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6344077505914 -23.5475658588863),21.0,6.0,1928.0,2.0,1.0,1934.0
113,19,18.0,18,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6357734776328 -23.5476679173906),2.0,1.0,1935.0,,,
114,19,2.0,2 s°,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6357734776328 -23.5476679173906),22.0,6.0,1928.0,2.0,1.0,1934.0
115,19,2.0,2 E/S,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6357734776328 -23.5476679173906),21.0,6.0,1928.0,2.0,1.0,1934.0
116,19,114.0,114,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6348530310962 -23.5476656407146),2.0,1.0,1935.0,,,
117,19,12.0,12,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6348530310962 -23.5476656407146),22.0,6.0,1928.0,2.0,1.0,1934.0
118,19,10.0,10 E/T,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6348530310962 -23.5476656407146),21.0,6.0,1928.0,2.0,1.0,1934.0
119,19,162.0,162,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6343984051432 -23.5475630956816),2.0,1.0,1935.0,,,
120,19,20.0,20 sob,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6343984051432 -23.5475630956816),22.0,6.0,1928.0,2.0,1.0,1934.0
121,19,18.0,18 E/S,"Livro de Emplacamento, n.19, p.222; n.14, p.57",Cintia,8/10/2018,(-46.6343984051432 -23.5475630956816),21.0,6.0,1928.0,2.0,1.0,1934.0
122,20,11.0,11,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6337412226964 -23.5489677965025),5.0,2.0,1938.0,,,
123,20,1.0,1,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6337412226964 -23.5489677965025),1.0,3.0,1928.0,5.0,2.0,1937.0
124,20,141.0,141,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6349188845587 -23.5485618298788),5.0,2.0,1938.0,,,
125,20,15.0,15,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6349188845587 -23.5485618298788),13.0,3.0,1928.0,5.0,2.0,1937.0
126,20,27.0,27 E/T,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6349188845587 -23.5485618298788),12.0,3.0,1928.0,5.0,2.0,1937.0
127,20,271.0,271,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6360397101587 -23.5480009809302),5.0,2.0,1938.0,,,
128,20,39.3,39C,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6360397101587 -23.5480009809302),13.0,3.0,1928.0,5.0,2.0,1937.0
129,20,51.0,51,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6360397101587 -23.5480009809302),12.0,3.0,1928.0,5.0,2.0,1937.0
130,20,22.0,22,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6338447793222 -23.5489449362161),5.0,2.0,1938.0,,,
131,20,2.0,2,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6338447793222 -23.5489449362161),13.0,3.0,1928.0,5.0,2.0,1937.0
132,20,2.0,2 E/T,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6338447793222 -23.5489449362161),12.0,3.0,1928.0,5.0,2.0,1937.0
133,20,120.0,120,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6347378281156 -23.5486524285551),5.0,2.0,1938.0,,,
134,20,10.0,10,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6347378281156 -23.5486524285551),13.0,3.0,1928.0,5.0,2.0,1937.0
135,20,10.1,10A,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6347378281156 -23.5486524285551),12.0,3.0,1928.0,5.0,2.0,1937.0
136,20,246.0,246,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6358241667741 -23.5481088364972),5.0,2.0,1938.0,,,
137,20,28.1,28 sob,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6358241667741 -23.5481088364972),13.0,3.0,1928.0,5.0,2.0,1937.0
138,20,28.0,28 E/S,"Livro de Emplacamento, n.24, p.205; n.13, p.112",Cintia,8/10/2018,(-46.6358241667741 -23.5481088364972),12.0,3.0,1928.0,5.0,2.0,1937.0
139,51,366.0,366,"Livro de Emplacamento, n.21,p.307; n.4, p.39",Cintia,8/10/2018,(-46.6371287750283 -23.545451305099),6.0,10.0,1936.0,,,
140,51,11.0,11,"Livro de Emplacamento, n.21,p.307; n.4, p.39",Cintia,8/10/2018,(-46.6371287750283 -23.545451305099),5.0,10.0,1936.0,6.0,10.0,1935.0
141,51,410.0,410,"Livro de Emplacamento, n.21,p.307; n.4, p.39",Cintia,8/10/2018,(-46.6368679862238 -23.5451376827207),6.0,10.0,1936.0,,,
142,51,1.0,1,"Livro de Emplacamento, n.21,p.307; n.4, p.39",Cintia,8/10/2018,(-46.6368679862238 -23.5451376827207),23.0,2.0,1909.0,6.0,10.0,1935.0
143,51,19.0,19,"Livro de Emplacamento, n.21,p.307; n.4, p.39",Cintia,8/10/2018,(-46.6391541215831 -23.5479500129733),6.0,10.0,1936.0,,,
144,51,72.0,72,"Livro de Emplacamento, n.21,p.307; n.4, p.39",Cintia,8/10/2018,(-46.6391541215831 -23.5479500129733),23.0,2.0,1909.0,6.0,10.0,1935.0
145,51,82.3,82C,"Livro de Emplacamento, n.21,p.307; n.4, p.39",Cintia,8/10/2018,(-46.6391541215831 -23.5479500129733),22.0,2.0,1909.0,6.0,10.0,1935.0
146,51,197.0,197,"Livro de Emplacamento, n.21,p.307; n.4, p.39",Cintia,8/10/2018,(-46.6381284387926 -23.5466575599245),6.0,10.0,1936.0,,,
147,51,26.0,26,"Livro de Emplacamento, n.21,p.307; n.4, p.39",Cintia,8/10/2018,(-46.6381284387926 -23.5466575599245),23.0,2.0,1909.0,6.0,10.0,1935.0
148,51,44.0,44 tinta,"Livro de Emplacamento, n.21,p.307; n.4, p.39",Cintia,8/10/2018,(-46.6381284387926 -23.5466575599245),22.0,2.0,1909.0,6.0,10.0,1935.0
